-1.000000E+0	109.933610E-3	-16.691635E-3	-18.537573E-3
-966.666667E-3	106.252970E-3	-13.228247E-3	-37.330502E-3
-933.333333E-3	102.597930E-3	-12.377866E-3	-41.601489E-3
-900.000000E-3	98.939126E-3	-33.464543E-3	-22.038935E-3
-866.666667E-3	95.270826E-3	-17.347233E-3	-13.702507E-3
-833.333333E-3	91.602524E-3	-13.152191E-3	-23.065534E-3
-800.000000E-3	87.945315E-3	-14.012279E-3	-11.776777E-3
-766.666667E-3	84.276267E-3	-16.534722E-3	-18.596348E-3
-733.333333E-3	80.607646E-3	-22.546261E-3	-26.070981E-3
-700.000000E-3	76.947877E-3	-22.985424E-3	-10.977494E-3
-666.666667E-3	73.279891E-3	-16.775905E-3	-10.743779E-3
-633.333333E-3	69.609669E-3	-24.641700E-3	-27.573333E-3
-600.000000E-3	65.953419E-3	-16.935057E-3	-22.566315E-3
-566.666667E-3	62.286075E-3	-16.215457E-3	-12.305864E-3
-533.333333E-3	58.617345E-3	-24.474760E-3	-19.284161E-3
-500.000000E-3	54.959389E-3	-20.704163E-3	-11.771017E-3
-466.666667E-3	51.291296E-3	-21.747510E-3	-16.589338E-3
-433.333333E-3	47.634620E-3	-16.692488E-3	-30.621235E-3
-400.000000E-3	43.966100E-3	-27.049259E-3	-12.434828E-3
-366.666667E-3	40.299610E-3	-20.726991E-3	-425.936000E-6
-333.333333E-3	36.644105E-3	-19.544224E-3	-19.604493E-3
-300.000000E-3	32.976655E-3	-23.547366E-3	-23.366452E-3
-266.666667E-3	29.309736E-3	-21.936744E-3	-15.864937E-3
-233.333333E-3	25.653593E-3	-20.778726E-3	-23.105216E-3
-200.000000E-3	21.985179E-3	-27.807795E-3	-28.593104E-3
-166.666667E-3	18.317517E-3	-20.588426E-3	-10.506330E-3
-133.333333E-3	14.659879E-3	-29.468872E-3	-20.246439E-3
-100.000000E-3	10.990295E-3	-26.472277E-3	-23.654356E-3
-66.666667E-3	7.322097E-3	-24.442012E-3	-5.705289E-3
-33.333333E-3	3.663181E-3	-23.129003E-3	-24.087652E-3
-208.166817E-18	10.880000E-6	-20.802407E-3	-43.934270E-3
33.333333E-3	-3.638329E-3	-30.788601E-3	-1.115138E-3
66.666667E-3	-7.295964E-3	-31.476200E-3	-12.581716E-3
100.000000E-3	-10.963840E-3	-18.662377E-3	-43.551429E-3
133.333333E-3	-14.632568E-3	-29.805632E-3	-8.187304E-3
166.666667E-3	-18.290523E-3	-24.780798E-3	-7.612562E-3
200.000000E-3	-21.958825E-3	-32.142252E-3	7.098729E-3
233.333333E-3	-25.627018E-3	-24.333421E-3	-38.037301E-3
266.666667E-3	-29.283797E-3	-24.870295E-3	-28.640146E-3
300.000000E-3	-32.952310E-3	-36.244915E-3	5.709341E-3
333.333333E-3	-36.620076E-3	-31.605591E-3	-23.831536E-3
366.666667E-3	-40.277493E-3	-24.187282E-3	-45.296559E-3
400.000000E-3	-43.944938E-3	-28.515341E-3	-26.005699E-3
433.333333E-3	-47.613554E-3	-32.403702E-3	4.233871E-3
466.666667E-3	-51.270435E-3	-34.844008E-3	-15.716771E-3
500.000000E-3	-54.938625E-3	-20.611147E-3	-42.674064E-3
533.333333E-3	-58.595079E-3	-35.497046E-3	-6.857868E-3
566.666667E-3	-62.262624E-3	-34.822033E-3	-477.671000E-6
600.000000E-3	-65.929425E-3	-27.373325E-3	-39.083635E-3
633.333333E-3	-69.584274E-3	-33.637135E-3	-22.773150E-3
666.666667E-3	-73.251606E-3	-37.083986E-3	153.712000E-6
700.000000E-3	-76.917975E-3	-33.254508E-3	-603.543000E-6
733.333333E-3	-80.576240E-3	-29.712722E-3	-14.990342E-3
766.666667E-3	-84.243991E-3	-28.907142E-3	-36.129071E-3
800.000000E-3	-87.913666E-3	-31.180936E-3	-39.965268E-3
833.333333E-3	-91.572029E-3	-35.637532E-3	-18.888626E-3
866.666667E-3	-95.242344E-3	-37.823640E-3	-594.583000E-6
900.000000E-3	-98.911693E-3	-35.042308E-3	29.761000E-6
933.333333E-3	-102.568560E-3	-29.626105E-3	-23.769347E-3
966.666667E-3	-106.226060E-3	-30.844284E-3	-42.560033E-3
1.000000E+0	-109.905970E-3	-38.222161E-3	-28.890822E-3
